chrom	start	end	observed_overlap	p_value	bonferroni_p	significant
chr3	4563260	4564258	2500	0.009900990099009901	1.0	False
chr3	3029469	3029604	2068	0.04950495049504951	1.0	False
chr3	704256	704911	327	0.7524752475247525	1.0	False
chr3	3828205	3828320	510	0.21782178217821782	1.0	False
chr3	3774228	3774380	1400	0.13861386138613863	1.0	False
chr3	3118366	3118665	1884	0.0594059405940594	1.0	False
chr3	3202602	3202861	2525	0.009900990099009901	1.0	False
chr3	4281662	4282135	216	0.6435643564356436	1.0	False
chr3	1516705	1517435	2103	0.009900990099009901	1.0	False
chr3	335022	335863	1599	0.009900990099009901	1.0	False
chr3	2670164	2670998	144	0.7326732673267327	1.0	False
chr3	2034936	2035823	1306	0.2871287128712871	1.0	False
chr3	2383883	2384031	455	0.693069306930693	1.0	False
chr3	2652753	2653629	1230	0.1782178217821782	1.0	False
chr3	3689477	3690239	640	0.4158415841584158	1.0	False
chr3	1110613	1111098	176	0.9108910891089109	1.0	False
chr3	3179717	3180658	713	0.7722772277227723	1.0	False
chr3	2849907	2850136	0	1.0	1.0	False
chr3	2013649	2014437	745	0.48514851485148514	1.0	False
chr3	1410151	1410516	1025	0.0297029702970297	1.0	False
chr3	1383062	1384056	449	0.801980198019802	1.0	False
chr3	1935330	1935814	3807	0.009900990099009901	1.0	False
chr3	4419224	4419748	503	0.5643564356435643	1.0	False
chr3	3330389	3331065	2028	0.009900990099009901	1.0	False
chr3	2928074	2929069	528	0.12871287128712872	1.0	False
chr3	1660945	1661695	1867	0.15841584158415842	1.0	False
chr3	4526971	4527887	689	0.6336633663366337	1.0	False
chr3	246833	247831	2844	0.009900990099009901	1.0	False
chr3	4432925	4433568	547	0.19801980198019803	1.0	False
chr3	2829551	2830423	360	0.9306930693069307	1.0	False
chr3	42441	42934	310	0.44554455445544555	1.0	False
chr3	612318	612633	787	0.594059405940594	1.0	False
chr3	544345	544581	251	0.8316831683168316	1.0	False
chr3	2457395	2458327	1321	0.12871287128712872	1.0	False
chr3	4284129	4284741	1699	0.27722772277227725	1.0	False
chr3	2046648	2047239	0	1.0	1.0	False
chr3	430784	431754	0	1.0	1.0	False
chr3	1562690	1563303	778	0.26732673267326734	1.0	False
chr3	345440	345987	566	0.8217821782178217	1.0	False
chr3	2448341	2449274	324	0.6633663366336634	1.0	False
chr3	3302039	3302388	1027	0.43564356435643564	1.0	False
chr3	3039542	3040315	348	0.594059405940594	1.0	False
chr3	2532904	2533326	430	0.7524752475247525	1.0	False
chr3	1574441	1575433	1803	0.0891089108910891	1.0	False
chr3	1025480	1025812	1791	0.19801980198019803	1.0	False
chr3	312836	313412	63	0.8811881188118812	1.0	False
chr3	1430074	1430355	640	0.6039603960396039	1.0	False
chr3	4504596	4504923	478	0.18811881188118812	1.0	False
chr3	1812560	1813195	1517	0.0297029702970297	1.0	False
chr3	4062093	4062270	995	0.6237623762376238	1.0	False
chr3	958769	959191	840	0.37623762376237624	1.0	False
chr3	4226808	4227053	559	0.7029702970297029	1.0	False
chr3	409797	410683	602	0.27722772277227725	1.0	False
chr3	2517664	2518451	119	0.8118811881188119	1.0	False
chr3	1788566	1789507	200	0.2871287128712871	1.0	False
chr3	1599239	1599901	0	1.0	1.0	False
chr3	1857628	1858034	1521	0.1188118811881188	1.0	False
chr3	1301450	1302055	642	0.6039603960396039	1.0	False
chr3	4383462	4384255	0	1.0	1.0	False
chr3	2492695	2492876	677	0.27722772277227725	1.0	False
chr3	2722754	2723259	4123	0.009900990099009901	1.0	False
chr3	2847677	2848634	670	0.1485148514851485	1.0	False
chr3	4580456	4581021	3751	0.019801980198019802	1.0	False
chr3	1600156	1600607	4705	0.009900990099009901	1.0	False
chr3	243688	244411	323	0.7029702970297029	1.0	False
chr3	4335923	4336552	314	0.7326732673267327	1.0	False
chr3	1143251	1143510	4079	0.009900990099009901	1.0	False
chr3	91005	91522	580	0.7425742574257426	1.0	False
chr3	3080312	3081241	613	0.7029702970297029	1.0	False
chr3	3288617	3289486	1008	0.37623762376237624	1.0	False
chr3	3511830	3512251	1998	0.0297029702970297	1.0	False
chr3	2049187	2049450	1080	0.0297029702970297	1.0	False
chr3	1190450	1191232	3416	0.009900990099009901	1.0	False
chr3	1115539	1116397	537	0.7524752475247525	1.0	False
chr3	3617961	3618629	3027	0.019801980198019802	1.0	False
chr3	878627	879422	1955	0.0297029702970297	1.0	False
chr3	1413475	1414434	528	0.8217821782178217	1.0	False
chr3	885865	886593	2293	0.009900990099009901	1.0	False
chr3	4390584	4391388	1396	0.019801980198019802	1.0	False
chr3	1263223	1263765	202	0.19801980198019803	1.0	False
chr3	907054	908000	292	0.6732673267326733	1.0	False
chr3	3992993	3993115	0	1.0	1.0	False
chr3	1864036	1864470	703	0.38613861386138615	1.0	False
chr3	1359527	1360370	173	0.7128712871287128	1.0	False
chr3	4451814	4452457	0	1.0	1.0	False
chr3	2224591	2224888	2874	0.009900990099009901	1.0	False
chr3	1422705	1423510	431	0.44554455445544555	1.0	False
chr3	2116822	2117167	830	0.38613861386138615	1.0	False
chr3	4370487	4371063	528	0.37623762376237624	1.0	False
chr3	1784802	1785000	1320	0.38613861386138615	1.0	False
chr3	1013086	1013329	803	0.3564356435643564	1.0	False
chr3	493063	493544	137	0.8514851485148515	1.0	False
chr3	3003630	3004237	0	1.0	1.0	False
chr3	915493	916234	984	0.10891089108910891	1.0	False
chr3	2690942	2691214	2214	0.009900990099009901	1.0	False
chr3	2178099	2179070	765	0.07920792079207921	1.0	False
chr3	634268	634903	730	0.693069306930693	1.0	False
chr3	1909648	1910559	1055	0.42574257425742573	1.0	False
chr3	4539973	4540596	216	0.7821782178217822	1.0	False
chr3	3806804	3807795	618	0.2871287128712871	1.0	False
chr3	3798067	3798865	548	0.3564356435643564	1.0	False
chr3	765699	765814	731	0.38613861386138615	1.0	False
chr3	3314965	3315534	1314	0.10891089108910891	1.0	False
chr3	1767969	1768626	1140	0.2376237623762376	1.0	False
chr3	895432	896037	1218	0.38613861386138615	1.0	False
chr3	2240627	2240989	958	0.009900990099009901	1.0	False
chr3	1407223	1408115	0	1.0	1.0	False
chr3	3166165	3166344	2026	0.0297029702970297	1.0	False
chr3	2857170	2857313	134	0.6435643564356436	1.0	False
chr3	4432179	4432472	54	0.8415841584158416	1.0	False
chr3	2412874	2413169	180	0.9504950495049505	1.0	False
chr3	2968034	2968390	429	0.6435643564356436	1.0	False
chr3	4054233	4054559	500	0.7821782178217822	1.0	False
chr3	3605705	3606657	1819	0.19801980198019803	1.0	False
chr3	180122	180762	1571	0.009900990099009901	1.0	False
chr3	435759	435984	0	1.0	1.0	False
chr3	487407	487725	1033	0.5841584158415841	1.0	False
chr3	1656458	1657128	382	0.5643564356435643	1.0	False
chr3	2051100	2051584	0	1.0	1.0	False
chr3	1616193	1616953	454	0.3069306930693069	1.0	False
chr3	229938	230811	2658	0.009900990099009901	1.0	False
chr3	4147668	4148644	1796	0.13861386138613863	1.0	False
chr3	900359	901214	2321	0.009900990099009901	1.0	False
chr3	3664002	3664413	500	0.5346534653465347	1.0	False
chr3	1220822	1221419	445	0.42574257425742573	1.0	False
chr3	2583767	2584644	721	0.6732673267326733	1.0	False
chr3	3199281	3199934	89	0.7029702970297029	1.0	False
chr3	3051167	3051890	1927	0.16831683168316833	1.0	False
chr3	1653328	1653530	979	0.6237623762376238	1.0	False
chr3	1601297	1601970	2529	0.06930693069306931	1.0	False
chr3	3979660	3980274	319	0.4158415841584158	1.0	False
chr3	523627	523978	1538	0.12871287128712872	1.0	False
chr3	1413997	1414461	0	1.0	1.0	False
chr3	3365588	3366344	1919	0.0297029702970297	1.0	False
chr3	2820977	2821779	593	0.46534653465346537	1.0	False
chr3	3084618	3085515	1143	0.1782178217821782	1.0	False
chr3	508418	508552	906	0.27722772277227725	1.0	False
chr3	1260457	1260795	1220	0.4158415841584158	1.0	False
chr3	1631127	1631265	1857	0.0594059405940594	1.0	False
chr3	2079132	2080092	310	0.7326732673267327	1.0	False
chr3	1675981	1676283	891	0.25742574257425743	1.0	False
chr3	2415635	2416577	48	0.8118811881188119	1.0	False
chr3	3676839	3676943	2955	0.009900990099009901	1.0	False
chr3	34066	34873	3626	0.009900990099009901	1.0	False
chr3	2276439	2276907	760	0.3564356435643564	1.0	False
chr3	45012	45698	378	0.3069306930693069	1.0	False
chr3	1338384	1339220	153	0.900990099009901	1.0	False
chr3	1473313	1474223	612	0.5643564356435643	1.0	False
chr3	7297	7492	4034	0.009900990099009901	1.0	False
chr3	4543465	4543585	985	0.32673267326732675	1.0	False
chr3	1460180	1460403	1353	0.009900990099009901	1.0	False
chr3	695682	696333	272	0.8811881188118812	1.0	False
chr3	2616177	2616339	831	0.4158415841584158	1.0	False
chr3	988905	989446	254	0.33663366336633666	1.0	False
chr3	3582562	3582784	545	0.594059405940594	1.0	False
chr3	2219921	2220848	136	0.8415841584158416	1.0	False
chr3	1328394	1328993	2276	0.039603960396039604	1.0	False
chr3	4299748	4300396	1687	0.1485148514851485	1.0	False
chr3	3591784	3592355	1048	0.43564356435643564	1.0	False
chr3	1783340	1784254	2746	0.009900990099009901	1.0	False
chr3	3024191	3024781	0	1.0	1.0	False
chr3	4408110	4408841	0	1.0	1.0	False
chr3	3414312	3415291	1523	0.25742574257425743	1.0	False
chr3	650840	651136	2111	0.039603960396039604	1.0	False
chr3	281422	282014	452	0.6435643564356436	1.0	False
chr3	3102352	3102889	1001	0.45544554455445546	1.0	False
chr3	3862672	3862790	1067	0.10891089108910891	1.0	False
chr3	3126106	3126662	816	0.44554455445544555	1.0	False
chr3	1122898	1123429	511	0.7029702970297029	1.0	False
chr3	2204115	2204708	247	0.7524752475247525	1.0	False
chr3	3872463	3873013	771	0.5346534653465347	1.0	False
chr3	2891252	2891452	1105	0.32673267326732675	1.0	False
chr3	985686	986368	1925	0.04950495049504951	1.0	False
chr3	2877116	2877819	2677	0.019801980198019802	1.0	False
chr3	932897	933751	3873	0.009900990099009901	1.0	False
chr3	2637441	2638167	2569	0.009900990099009901	1.0	False
chr3	2247817	2248175	2358	0.009900990099009901	1.0	False
chr3	2743694	2743832	773	0.5841584158415841	1.0	False
chr3	2513958	2514728	1623	0.09900990099009901	1.0	False
chr3	1340349	1340836	2958	0.009900990099009901	1.0	False
chr3	1587786	1588586	494	0.6039603960396039	1.0	False
chr3	1550974	1551643	655	0.6039603960396039	1.0	False
chr3	899373	899640	0	1.0	1.0	False
chr3	566520	567354	0	1.0	1.0	False
chr3	3362688	3362833	0	1.0	1.0	False
chr3	1588925	1589858	902	0.6336633663366337	1.0	False
chr3	101011	101284	546	0.7029702970297029	1.0	False
chr3	3853936	3854360	524	0.6336633663366337	1.0	False
chr3	3246622	3246976	144	0.8712871287128713	1.0	False
chr3	1856497	1856794	240	0.33663366336633666	1.0	False
chr3	3888657	3889490	126	0.900990099009901	1.0	False
chr3	2640935	2641277	319	0.24752475247524752	1.0	False
chr3	2117323	2117842	276	0.900990099009901	1.0	False
chr3	3163997	3164135	1124	0.5148514851485149	1.0	False
chr3	64939	65170	1569	0.297029702970297	1.0	False
chr3	2934527	2935060	423	0.5148514851485149	1.0	False
chr3	2789224	2789692	1286	0.1188118811881188	1.0	False
chr3	4048424	4048722	2156	0.019801980198019802	1.0	False
chr3	740124	741052	4332	0.009900990099009901	1.0	False
chr3	4622131	4622447	1853	0.009900990099009901	1.0	False
chr3	308877	309144	632	0.7227722772277227	1.0	False
chr3	2846458	2846584	351	0.45544554455445546	1.0	False
chr3	3617751	3618442	794	0.06930693069306931	1.0	False
chr3	3589889	3590882	644	0.04950495049504951	1.0	False
chr3	882134	882476	2079	0.13861386138613863	1.0	False
chr3	835453	836383	588	0.7326732673267327	1.0	False
chr3	3111755	3112235	115	0.5742574257425742	1.0	False
chr3	1229790	1230665	0	1.0	1.0	False
chr3	758285	758550	1522	0.009900990099009901	1.0	False
chr3	2374015	2374343	0	1.0	1.0	False
chr3	2683353	2684217	2118	0.009900990099009901	1.0	False
chr3	3372105	3372483	1804	0.009900990099009901	1.0	False
chr3	1621201	1621992	1896	0.2079207920792079	1.0	False
chr3	2357126	2357645	1966	0.009900990099009901	1.0	False
chr3	761504	762370	219	0.48514851485148514	1.0	False
chr3	1560284	1560991	347	0.4158415841584158	1.0	False
chr3	4548368	4549084	628	0.7425742574257426	1.0	False
chr3	4649049	4649625	3157	0.009900990099009901	1.0	False
chr3	3710986	3711954	342	0.5148514851485149	1.0	False
chr3	3626599	3627040	896	0.46534653465346537	1.0	False
chr3	4388908	4389867	1512	0.15841584158415842	1.0	False
chr3	1378666	1379646	45	0.900990099009901	1.0	False
chr3	3117812	3118368	0	1.0	1.0	False
chr3	3832673	3833064	444	0.6633663366336634	1.0	False
chr3	1982972	1983269	1061	0.13861386138613863	1.0	False
chr3	1401337	1401912	1827	0.009900990099009901	1.0	False
chr3	3328700	3329092	1534	0.44554455445544555	1.0	False
chr3	3248229	3248673	121	0.7920792079207921	1.0	False
chr3	3902916	3903726	333	0.5346534653465347	1.0	False
chr3	3186385	3186944	1873	0.22772277227722773	1.0	False
chr3	3223594	3223905	289	0.8514851485148515	1.0	False
chr3	1294984	1295379	825	0.10891089108910891	1.0	False
chr3	3029002	3029919	814	0.0297029702970297	1.0	False
chr3	578513	579391	0	1.0	1.0	False
chr3	365814	366589	397	0.40594059405940597	1.0	False
chr3	3633305	3633910	0	1.0	1.0	False
chr3	2767108	2767643	1211	0.38613861386138615	1.0	False
chr3	4341343	4341932	1135	0.37623762376237624	1.0	False
chr3	2800122	2801059	414	0.38613861386138615	1.0	False
chr3	3396821	3397071	881	0.1485148514851485	1.0	False
chr3	1787863	1788090	1042	0.019801980198019802	1.0	False
chr3	3612640	3613170	1854	0.04950495049504951	1.0	False
chr3	4403152	4403418	363	0.7425742574257426	1.0	False
chr3	3049027	3049392	46	0.8118811881188119	1.0	False
chr3	1944245	1945219	0	1.0	1.0	False
chr3	4204482	4204858	99	0.7524752475247525	1.0	False
chr3	1467491	1468261	55	0.7722772277227723	1.0	False
chr3	4442768	4443067	1528	0.12871287128712872	1.0	False
chr3	204241	204763	2842	0.009900990099009901	1.0	False
chr3	400294	400701	1527	0.009900990099009901	1.0	False
chr3	3665897	3666459	1557	0.019801980198019802	1.0	False
chr3	530469	530778	609	0.6633663366336634	1.0	False
chr3	386096	386466	246	0.6138613861386139	1.0	False
chr3	3457747	3458129	1815	0.1188118811881188	1.0	False
chr3	4193540	4193854	274	0.297029702970297	1.0	False
chr3	3217952	3218352	490	0.43564356435643564	1.0	False
chr3	2119473	2120021	724	0.7128712871287128	1.0	False
chr3	2395548	2395812	392	0.5841584158415841	1.0	False
chr3	583178	583500	951	0.6138613861386139	1.0	False
chr3	2442253	2442969	2900	0.009900990099009901	1.0	False
chr3	4099622	4099770	319	0.6336633663366337	1.0	False
chr3	2137290	2137710	2139	0.0297029702970297	1.0	False
chr3	1622135	1622617	1363	0.1485148514851485	1.0	False
chr3	1120303	1120839	465	0.46534653465346537	1.0	False
chr3	3092424	3093264	115	0.6237623762376238	1.0	False
chr3	3763314	3764046	277	0.8910891089108911	1.0	False
chr3	2409001	2409880	1198	0.009900990099009901	1.0	False
chr3	3552459	3552876	1049	0.3564356435643564	1.0	False
chr3	1479946	1480763	0	1.0	1.0	False
chr3	3667378	3667550	1675	0.009900990099009901	1.0	False
chr3	2189542	2189708	2241	0.10891089108910891	1.0	False
chr3	3709095	3709548	0	1.0	1.0	False
chr3	2592102	2592787	0	1.0	1.0	False
chr3	2287917	2288198	2816	0.04950495049504951	1.0	False
chr3	1930921	1931598	214	0.6237623762376238	1.0	False
chr3	1669904	1670178	839	0.6732673267326733	1.0	False
chr3	991301	991469	1520	0.2871287128712871	1.0	False
chr3	3789878	3790738	897	0.15841584158415842	1.0	False
chr3	1691682	1692485	162	0.693069306930693	1.0	False
chr3	1528581	1529272	245	0.5247524752475248	1.0	False
chr3	4008484	4009289	714	0.31683168316831684	1.0	False
chr3	4448409	4449276	240	0.8514851485148515	1.0	False
chr3	1092035	1092380	248	0.8613861386138614	1.0	False
chr3	2661753	2662272	270	0.7425742574257426	1.0	False
chr3	2380667	2381525	158	0.7524752475247525	1.0	False
chr3	2464015	2464729	800	0.25742574257425743	1.0	False
chr3	2699631	2700081	568	0.38613861386138615	1.0	False
chr3	1397187	1398012	1885	0.019801980198019802	1.0	False
chr3	725525	725664	543	0.5247524752475248	1.0	False
chr3	2095598	2096317	1442	0.0891089108910891	1.0	False
chr3	1615490	1616470	556	0.25742574257425743	1.0	False
chr3	1791668	1792627	180	0.7623762376237624	1.0	False
chr3	43435	44012	644	0.6534653465346535	1.0	False
chr3	1162235	1162458	829	0.5346534653465347	1.0	False
chr3	2645904	2646877	2071	0.0891089108910891	1.0	False
chr3	3671350	3671698	834	0.6237623762376238	1.0	False
chr3	641331	641965	480	0.693069306930693	1.0	False
chr3	4155718	4156035	240	0.9207920792079208	1.0	False
chr3	4537922	4538326	50	0.801980198019802	1.0	False
chr3	1371351	1372288	822	0.6039603960396039	1.0	False
chr3	1768551	1768915	499	0.6435643564356436	1.0	False
chr3	268981	269891	0	1.0	1.0	False
chr3	3003713	3004025	168	0.6732673267326733	1.0	False
chr3	2766799	2767128	1231	0.40594059405940597	1.0	False
chr3	1627964	1628859	1071	0.38613861386138615	1.0	False
chr3	3331524	3332209	708	0.5148514851485149	1.0	False
chr3	1481987	1482712	521	0.7821782178217822	1.0	False
chr3	272974	273456	454	0.22772277227722773	1.0	False
chr3	2323888	2323988	2153	0.009900990099009901	1.0	False
chr3	4377748	4377860	1134	0.019801980198019802	1.0	False
chr3	990780	991081	998	0.5247524752475248	1.0	False
chr3	3725028	3725638	268	0.1188118811881188	1.0	False
chr3	930631	931153	537	0.12871287128712872	1.0	False
chr3	2294839	2295546	243	0.6138613861386139	1.0	False
chr3	4348151	4348908	2385	0.019801980198019802	1.0	False
chr3	4427668	4428299	126	0.33663366336633666	1.0	False
chr3	1820572	1820732	1054	0.2871287128712871	1.0	False
chr3	505027	505618	1555	0.10891089108910891	1.0	False
chr3	3056292	3056536	1570	0.019801980198019802	1.0	False
chr3	1404829	1405391	2635	0.009900990099009901	1.0	False
chr3	423590	424447	2494	0.009900990099009901	1.0	False
chr3	2852379	2852614	1709	0.009900990099009901	1.0	False
chr3	2010755	2010951	515	0.1485148514851485	1.0	False
chr3	2350959	2351873	1399	0.36633663366336633	1.0	False
chr3	2195164	2195832	411	0.13861386138613863	1.0	False
chr3	1139669	1140346	586	0.6831683168316832	1.0	False
chr3	4443538	4444229	0	1.0	1.0	False
chr3	621466	621994	2661	0.009900990099009901	1.0	False
chr3	2035368	2035625	2763	0.009900990099009901	1.0	False
chr3	2670540	2671051	2063	0.21782178217821782	1.0	False
chr3	1520130	1520794	151	0.8811881188118812	1.0	False
chr3	1632323	1633009	624	0.0891089108910891	1.0	False
chr3	2172989	2173467	2769	0.009900990099009901	1.0	False
chr3	3720986	3721964	597	0.039603960396039604	1.0	False
chr3	4619503	4619879	305	0.2376237623762376	1.0	False
chr3	4619363	4619465	1030	0.24752475247524752	1.0	False
chr3	2567963	2568130	1051	0.009900990099009901	1.0	False
chr3	1396013	1396314	0	1.0	1.0	False
chr3	1245801	1246655	689	0.6039603960396039	1.0	False
chr3	482601	483494	332	0.594059405940594	1.0	False
chr3	4419317	4419729	524	0.4158415841584158	1.0	False
chr3	2678903	2679181	1233	0.2079207920792079	1.0	False
chr3	335635	336181	214	0.24752475247524752	1.0	False
chr3	1107052	1107761	128	0.693069306930693	1.0	False
chr3	2652384	2653194	283	0.7425742574257426	1.0	False
chr3	3213063	3213756	220	0.7623762376237624	1.0	False
chr3	1352849	1353290	421	0.7425742574257426	1.0	False
chr3	2112786	2113648	699	0.6534653465346535	1.0	False
chr3	4557099	4557529	439	0.43564356435643564	1.0	False
chr3	967713	968432	113	0.8217821782178217	1.0	False
chr3	72933	73101	1211	0.019801980198019802	1.0	False
chr3	3173946	3174534	593	0.009900990099009901	1.0	False
chr3	4016392	4016830	0	1.0	1.0	False
chr3	3920388	3920840	2479	0.009900990099009901	1.0	False
chr3	1104743	1105227	1091	0.3465346534653465	1.0	False
chr3	1210426	1210830	56	0.9108910891089109	1.0	False
chr3	2546696	2547099	1475	0.1188118811881188	1.0	False
chr3	4543015	4543909	0	1.0	1.0	False
chr3	1052081	1052694	1433	0.04950495049504951	1.0	False
chr3	604724	605179	703	0.24752475247524752	1.0	False
chr3	1957755	1958565	780	0.4158415841584158	1.0	False
chr3	1349362	1350101	2734	0.009900990099009901	1.0	False
chr3	2018103	2019070	1562	0.009900990099009901	1.0	False
chr3	4117308	4117411	53	0.8613861386138614	1.0	False
chr3	1607513	1608137	562	0.46534653465346537	1.0	False
chr3	1489051	1489791	891	0.6336633663366337	1.0	False
chr3	4132174	4133048	102	0.6732673267326733	1.0	False
chr3	1315091	1316009	1662	0.15841584158415842	1.0	False
chr3	2424419	2424704	726	0.0594059405940594	1.0	False
chr3	4253187	4253780	0	1.0	1.0	False
chr3	3098077	3098248	1819	0.0594059405940594	1.0	False
chr3	4599484	4599887	2826	0.009900990099009901	1.0	False
chr3	2966966	2967203	0	1.0	1.0	False
chr3	484443	485296	866	0.6435643564356436	1.0	False
chr3	1161563	1161834	326	0.8910891089108911	1.0	False
chr3	1288414	1289368	481	0.693069306930693	1.0	False
chr3	4238221	4238402	26	0.7722772277227723	1.0	False
chr3	3006955	3007679	1081	0.4158415841584158	1.0	False
chr3	1066850	1067418	565	0.7524752475247525	1.0	False
chr3	3263699	3264165	446	0.3069306930693069	1.0	False
chr3	4368079	4369045	0	1.0	1.0	False
chr3	4204350	4204806	580	0.7029702970297029	1.0	False
chr3	3299571	3300092	3191	0.009900990099009901	1.0	False
chr3	1134437	1134722	3774	0.009900990099009901	1.0	False
chr3	2480845	2481666	1187	0.1782178217821782	1.0	False
chr3	3141421	3141919	0	1.0	1.0	False
chr3	2977118	2977900	30	0.8118811881188119	1.0	False
chr3	1832993	1833676	958	0.5247524752475248	1.0	False
chr3	2372831	2373683	257	0.8514851485148515	1.0	False
chr3	637710	638486	2424	0.009900990099009901	1.0	False
chr3	1240133	1240277	761	0.3069306930693069	1.0	False
chr3	2901550	2901728	0	1.0	1.0	False
chr3	4551408	4551861	0	1.0	1.0	False
chr3	23483	24287	146	0.8514851485148515	1.0	False
chr3	3175137	3175615	442	0.2376237623762376	1.0	False
chr3	3856654	3857550	271	0.7920792079207921	1.0	False
chr3	3849607	3850487	191	0.7425742574257426	1.0	False
chr3	753178	753896	580	0.3564356435643564	1.0	False
chr3	1594175	1594345	22	0.9207920792079208	1.0	False
chr3	1095	2056	503	0.6336633663366337	1.0	False
chr3	3209274	3209512	690	0.7326732673267327	1.0	False
chr3	3175	3426	968	0.1782178217821782	1.0	False
chr3	3950772	3950877	714	0.6534653465346535	1.0	False
chr3	963334	963775	508	0.7029702970297029	1.0	False
chr3	1122268	1122494	956	0.009900990099009901	1.0	False
chr3	620410	621287	103	0.693069306930693	1.0	False
chr3	176451	177306	414	0.49504950495049505	1.0	False
chr3	884401	884655	1564	0.1782178217821782	1.0	False
chr3	2099943	2100294	2644	0.04950495049504951	1.0	False
chr3	2774952	2775111	512	0.297029702970297	1.0	False
chr3	2395646	2396214	2178	0.009900990099009901	1.0	False
chr3	4285391	4285586	1189	0.2079207920792079	1.0	False
chr3	68861	69211	117	0.801980198019802	1.0	False
chr3	3098492	3098935	1528	0.2376237623762376	1.0	False
chr3	1587706	1588561	3040	0.039603960396039604	1.0	False
chr3	2160249	2160648	243	0.7128712871287128	1.0	False
chr3	517880	518833	0	1.0	1.0	False
chr3	2069	2809	1263	0.4752475247524752	1.0	False
chr3	4421964	4422299	1373	0.19801980198019803	1.0	False
chr3	4149216	4149982	808	0.5148514851485149	1.0	False
chr3	2436866	2437640	620	0.6039603960396039	1.0	False
chr3	1622882	1623325	501	0.7425742574257426	1.0	False
chr3	692118	692797	525	0.32673267326732675	1.0	False
chr3	1250232	1250694	486	0.6138613861386139	1.0	False
chr3	984570	985302	3010	0.019801980198019802	1.0	False
chr3	632629	633295	2682	0.039603960396039604	1.0	False
chr3	4290020	4290328	234	0.6039603960396039	1.0	False
chr3	3366226	3367167	226	0.900990099009901	1.0	False
chr3	2427680	2427816	0	1.0	1.0	False
chr3	1798072	1798188	0	1.0	1.0	False
chr3	2721433	2722395	836	0.5148514851485149	1.0	False
chr3	4237675	4237825	989	0.42574257425742573	1.0	False
chr3	4375194	4375927	362	0.7227722772277227	1.0	False
chr3	2985633	2986127	142	0.8910891089108911	1.0	False
chr3	1963409	1964019	1672	0.21782178217821782	1.0	False
chr3	2131496	2132067	193	0.7524752475247525	1.0	False
chr3	2973886	2974000	944	0.6039603960396039	1.0	False
chr3	194467	194991	44	0.8118811881188119	1.0	False
chr3	3135398	3135674	1139	0.15841584158415842	1.0	False
chr3	2608853	2609511	2324	0.09900990099009901	1.0	False
chr3	3719851	3720826	2574	0.009900990099009901	1.0	False
chr3	2521042	2521228	249	0.7326732673267327	1.0	False
chr3	4567084	4567890	0	1.0	1.0	False
chr3	4134911	4135306	82	0.7821782178217822	1.0	False
chr3	3817727	3818178	2349	0.10891089108910891	1.0	False
chr3	2505324	2506005	0	1.0	1.0	False
chr3	1239249	1239889	2136	0.009900990099009901	1.0	False
chr3	602942	603654	3023	0.009900990099009901	1.0	False
chr3	4548674	4549027	1107	0.19801980198019803	1.0	False
chr3	3615621	3616055	1759	0.1485148514851485	1.0	False
chr3	2402427	2402993	1524	0.10891089108910891	1.0	False
chr3	1100332	1100618	1223	0.1188118811881188	1.0	False
chr3	3437293	3437527	1037	0.13861386138613863	1.0	False
chr3	654397	655285	0	1.0	1.0	False
chr3	4083507	4084064	536	0.7326732673267327	1.0	False
chr3	2179844	2179996	983	0.32673267326732675	1.0	False
chr3	526755	526933	0	1.0	1.0	False
chr3	393508	394323	480	0.48514851485148514	1.0	False
chr3	499186	499740	691	0.594059405940594	1.0	False
chr3	1611979	1612205	545	0.49504950495049505	1.0	False
chr3	2078781	2079304	0	1.0	1.0	False
chr3	3469001	3469516	411	0.09900990099009901	1.0	False
chr3	3288866	3289406	3944	0.019801980198019802	1.0	False
chr3	2283219	2284059	185	0.7623762376237624	1.0	False
chr3	1720377	1721283	1195	0.5247524752475248	1.0	False
chr3	4186503	4187309	833	0.7029702970297029	1.0	False
chr3	2908470	2909075	220	0.33663366336633666	1.0	False
chr3	2470338	2470894	1698	0.27722772277227725	1.0	False
chr3	2424248	2424518	650	0.2079207920792079	1.0	False
chr3	2177489	2177687	2946	0.039603960396039604	1.0	False
chr3	1737193	1737302	148	0.6732673267326733	1.0	False
chr3	3373907	3374057	657	0.2079207920792079	1.0	False
chr3	3256184	3257050	406	0.039603960396039604	1.0	False
chr3	3517009	3517961	2298	0.0594059405940594	1.0	False
chr3	1502036	1503017	83	0.7326732673267327	1.0	False
chr3	2768383	2769053	264	0.6633663366336634	1.0	False
chr3	1336256	1336749	402	0.5841584158415841	1.0	False
chr3	1759394	1760037	455	0.5346534653465347	1.0	False
chr3	1379819	1380132	120	0.6732673267326733	1.0	False
chr3	3536665	3537395	863	0.3465346534653465	1.0	False
chr3	1070620	1071396	2399	0.019801980198019802	1.0	False
chr3	4307343	4307656	400	0.1782178217821782	1.0	False
chr3	2476062	2476800	1901	0.21782178217821782	1.0	False
chr3	267456	268342	1057	0.09900990099009901	1.0	False
chr3	4428264	4428712	0	1.0	1.0	False
chr3	2840474	2840683	0	1.0	1.0	False
chr3	1821577	1822254	327	0.7029702970297029	1.0	False
chr3	278177	278753	203	0.8415841584158416	1.0	False
chr3	4152600	4153592	2852	0.009900990099009901	1.0	False
chr3	4600103	4600255	679	0.6237623762376238	1.0	False
chr3	933127	933718	2378	0.009900990099009901	1.0	False
